customer_id,age,gender,category,purchase_amount,location,season,review_rating,shipping_type,discount_applied,previous_purchases,payment_method,cadence,purchases_per_year,forward_annual_value,satisfaction_flag,value_tier,segment
1210,41,Male,Clothing,62,Pennsylvania,Winter,3.8,Next Day Air,Yes,16,Bank Transfer,Monthly,12,744,Medium,Tier 2,3. Developing
1211,34,Male,Accessories,78,Missouri,Fall,4.1,Next Day Air,Yes,5,Cash,Quarterly,4,312,High,Tier 3,4. Low Engagement
1212,23,Male,Clothing,94,Oklahoma,Spring,4.6,Store Pickup,Yes,14,Venmo,Quarterly,4,376,High,Tier 3,4. Low Engagement
1213,32,Male,Footwear,74,Pennsylvania,Summer,2.5,Free Shipping,Yes,18,Credit Card,Weekly,52,3848,Low,Tier 1,3. Developing
1214,68,Male,Accessories,52,Kentucky,Spring,3.7,Express,Yes,14,Debit Card,Quarterly,4,208,Medium,Tier 3,4. Low Engagement
1215,30,Male,Outerwear,81,Vermont,Fall,3.8,Free Shipping,Yes,5,Cash,Quarterly,4,324,Medium,Tier 3,4. Low Engagement
1216,66,Male,Clothing,20,Oregon,Winter,2.6,2-Day Shipping,Yes,15,Credit Card,Quarterly,4,80,Low,Tier 4,4. Low Engagement
1217,62,Male,Clothing,32,Utah,Summer,3.7,Free Shipping,Yes,3,Venmo,Quarterly,4,128,Medium,Tier 4,4. Low Engagement
1218,50,Male,Footwear,63,Nebraska,Fall,2.6,Free Shipping,Yes,12,Cash,Quarterly,4,252,Low,Tier 3,4. Low Engagement
1219,55,Male,Footwear,79,Pennsylvania,Spring,3.1,Store Pickup,Yes,43,Cash,Quarterly,4,316,Medium,Tier 3,3. Developing
1220,19,Male,Clothing,23,Vermont,Winter,2.5,Next Day Air,Yes,35,Credit Card,Bi-Weekly,26,598,Low,Tier 2,2. Established
1221,67,Male,Accessories,64,Kentucky,Winter,,Express,Yes,36,Bank Transfer,Quarterly,4,256,Unknown,Tier 3,3. Developing
1222,18,Male,Clothing,69,Iowa,Winter,4.5,Standard,Yes,3,Cash,Quarterly,4,276,High,Tier 3,4. Low Engagement
1223,58,Male,Clothing,69,Indiana,Fall,3.4,Store Pickup,Yes,27,Bank Transfer,Annually,1,69,Medium,Tier 4,3. Developing
1224,69,Male,Clothing,24,Kansas,Winter,3.9,Free Shipping,Yes,21,Bank Transfer,Weekly,52,1248,Medium,Tier 2,3. Developing
1225,62,Male,Clothing,50,Illinois,Summer,3.7,Store Pickup,Yes,18,Venmo,Weekly,52,2600,Medium,Tier 1,3. Developing
1226,28,Male,Accessories,97,North Carolina,Fall,2.6,Free Shipping,Yes,16,Debit Card,Weekly,52,5044,Low,Tier 1,3. Developing
1227,53,Male,Footwear,91,Ohio,Fall,3.4,Store Pickup,Yes,18,Venmo,Bi-Weekly,26,2366,Medium,Tier 1,3. Developing
1228,27,Male,Clothing,37,Illinois,Spring,4.9,Store Pickup,Yes,19,Bank Transfer,Bi-Weekly,26,962,High,Tier 2,3. Developing
1229,55,Male,Outerwear,55,Indiana,Winter,3.9,Express,Yes,1,Cash,Annually,1,55,Medium,Tier 4,4. Low Engagement
1230,34,Male,Accessories,52,Kansas,Winter,3.6,Express,Yes,39,Bank Transfer,Annually,1,52,Medium,Tier 4,3. Developing
1231,25,Male,Accessories,80,Illinois,Spring,,Standard,Yes,49,Venmo,Monthly,12,960,Unknown,Tier 2,2. Established
1232,66,Male,Clothing,79,Pennsylvania,Spring,4.0,2-Day Shipping,Yes,43,Credit Card,Bi-Weekly,26,2054,High,Tier 1,1. Core Loyal
1233,57,Male,Accessories,23,New York,Summer,3.6,Free Shipping,Yes,31,Debit Card,Quarterly,4,92,Medium,Tier 4,3. Developing
1234,46,Male,Clothing,73,Utah,Winter,3.5,Next Day Air,Yes,40,Venmo,Quarterly,4,292,Medium,Tier 3,3. Developing
1235,38,Male,Accessories,99,New Jersey,Fall,4.1,Store Pickup,Yes,2,Bank Transfer,Bi-Weekly,26,2574,High,Tier 1,3. Developing
1236,23,Male,Clothing,22,Idaho,Spring,3.0,Store Pickup,Yes,46,PayPal,Quarterly,4,88,Medium,Tier 4,3. Developing
1237,42,Male,Accessories,68,New Mexico,Summer,4.4,Store Pickup,Yes,35,Debit Card,Quarterly,4,272,High,Tier 3,3. Developing
1238,25,Male,Clothing,92,Michigan,Spring,4.4,2-Day Shipping,Yes,42,Credit Card,Quarterly,4,368,High,Tier 3,3. Developing
1239,55,Male,Clothing,77,Wyoming,Winter,3.7,Express,Yes,3,Venmo,Bi-Weekly,26,2002,Medium,Tier 1,3. Developing
1240,62,Male,Outerwear,37,New Jersey,Spring,4.8,Standard,Yes,32,Debit Card,Quarterly,4,148,High,Tier 4,3. Developing
1241,41,Male,Accessories,79,New Jersey,Winter,2.9,Store Pickup,Yes,48,Debit Card,Annually,1,79,Low,Tier 4,3. Developing
1242,58,Male,Clothing,51,Hawaii,Winter,3.1,Express,Yes,34,Credit Card,Weekly,52,2652,Medium,Tier 1,1. Core Loyal
1243,56,Male,Clothing,27,Nevada,Summer,4.0,Next Day Air,Yes,15,Bank Transfer,Quarterly,4,108,High,Tier 4,4. Low Engagement
1244,25,Male,Clothing,23,New Hampshire,Spring,3.0,Store Pickup,Yes,22,Debit Card,Annually,1,23,Medium,Tier 4,4. Low Engagement
1245,70,Male,Clothing,76,Indiana,Summer,3.9,2-Day Shipping,Yes,2,Cash,Monthly,12,912,Medium,Tier 2,3. Developing
1246,42,Male,Clothing,31,New York,Fall,3.4,Standard,Yes,30,Bank Transfer,Weekly,52,1612,Medium,Tier 2,2. Established
1247,27,Male,Clothing,60,Louisiana,Winter,2.7,Standard,Yes,27,Cash,Monthly,12,720,Low,Tier 2,2. Established
1248,65,Male,Clothing,99,Virginia,Spring,,Express,Yes,18,Venmo,Bi-Weekly,26,2574,Unknown,Tier 1,3. Developing
1249,62,Male,Accessories,37,Wisconsin,Winter,3.0,Free Shipping,Yes,8,Credit Card,Annually,1,37,Medium,Tier 4,4. Low Engagement
1250,62,Male,Footwear,50,Oregon,Winter,4.5,Express,Yes,48,Venmo,Bi-Weekly,26,1300,High,Tier 2,2. Established
1251,52,Male,Clothing,26,New Hampshire,Winter,4.1,Free Shipping,Yes,24,Cash,Monthly,12,312,High,Tier 3,3. Developing
1252,56,Male,Clothing,86,Indiana,Spring,5.0,Next Day Air,Yes,43,Credit Card,Monthly,12,1032,High,Tier 2,2. Established
1253,28,Male,Footwear,41,Massachusetts,Fall,4.0,Standard,Yes,8,Cash,Quarterly,4,164,High,Tier 4,4. Low Engagement
1254,39,Male,Footwear,23,Montana,Winter,4.9,Express,Yes,49,PayPal,Annually,1,23,High,Tier 4,3. Developing
1255,54,Male,Footwear,56,California,Spring,3.3,2-Day Shipping,Yes,2,Credit Card,Bi-Weekly,26,1456,Medium,Tier 2,3. Developing
1256,30,Male,Accessories,68,Indiana,Fall,4.1,Standard,Yes,38,Cash,Bi-Weekly,26,1768,High,Tier 1,1. Core Loyal
1257,45,Male,Outerwear,48,West Virginia,Winter,3.6,Express,Yes,4,Cash,Bi-Weekly,26,1248,Medium,Tier 2,3. Developing
1258,68,Male,Clothing,67,Minnesota,Spring,3.0,Free Shipping,Yes,31,Cash,Quarterly,4,268,Medium,Tier 3,3. Developing
1259,47,Male,Footwear,87,Ohio,Spring,4.1,2-Day Shipping,Yes,34,Debit Card,Quarterly,4,348,High,Tier 3,3. Developing
1260,68,Male,Clothing,64,Minnesota,Fall,3.9,Standard,Yes,45,Credit Card,Monthly,12,768,Medium,Tier 2,2. Established
1261,63,Male,Clothing,93,Virginia,Spring,4.1,Store Pickup,Yes,30,Debit Card,Quarterly,4,372,High,Tier 3,3. Developing
1262,20,Male,Clothing,29,Connecticut,Summer,2.8,Next Day Air,Yes,2,Credit Card,Bi-Weekly,26,754,Low,Tier 2,3. Developing
1263,29,Male,Footwear,62,Tennessee,Winter,4.8,Store Pickup,Yes,44,Venmo,Monthly,12,744,High,Tier 2,2. Established
1264,41,Male,Clothing,70,Delaware,Winter,4.6,2-Day Shipping,Yes,1,Credit Card,Bi-Weekly,26,1820,High,Tier 1,3. Developing
1265,52,Male,Clothing,92,Vermont,Winter,2.5,Next Day Air,Yes,1,Venmo,Bi-Weekly,26,2392,Low,Tier 1,3. Developing
1266,32,Male,Clothing,79,Louisiana,Spring,2.7,Next Day Air,Yes,27,Bank Transfer,Weekly,52,4108,Low,Tier 1,1. Core Loyal
1267,20,Male,Clothing,31,North Dakota,Fall,4.0,Standard,Yes,14,Debit Card,Quarterly,4,124,High,Tier 4,4. Low Engagement
1268,47,Male,Clothing,83,Oregon,Spring,2.7,Standard,Yes,41,Cash,Weekly,52,4316,Low,Tier 1,1. Core Loyal
1269,23,Male,Outerwear,88,Idaho,Winter,2.9,Next Day Air,Yes,25,Debit Card,Bi-Weekly,26,2288,Low,Tier 1,1. Core Loyal
1270,43,Male,Accessories,53,Vermont,Spring,3.0,Standard,Yes,47,PayPal,Quarterly,4,212,Medium,Tier 3,3. Developing
1271,67,Male,Clothing,98,West Virginia,Fall,3.3,Standard,Yes,20,Cash,Annually,1,98,Medium,Tier 4,4. Low Engagement
1272,70,Male,Accessories,57,Kentucky,Spring,4.3,Store Pickup,Yes,42,PayPal,Annually,1,57,High,Tier 4,3. Developing
1273,35,Male,Footwear,80,Wisconsin,Winter,4.4,Express,Yes,16,Bank Transfer,Monthly,12,960,High,Tier 2,3. Developing
1274,41,Male,Clothing,29,Mississippi,Spring,4.1,Next Day Air,Yes,32,Credit Card,Quarterly,4,116,High,Tier 4,3. Developing
1275,54,Male,Accessories,73,Missouri,Spring,3.1,2-Day Shipping,Yes,37,PayPal,Quarterly,4,292,Medium,Tier 3,3. Developing
1276,55,Male,Clothing,32,Arkansas,Fall,4.5,Standard,Yes,1,PayPal,Monthly,12,384,High,Tier 3,3. Developing
1277,51,Male,Footwear,68,Wyoming,Spring,4.8,Next Day Air,Yes,37,Bank Transfer,Weekly,52,3536,High,Tier 1,1. Core Loyal
1278,19,Male,Clothing,97,Rhode Island,Spring,5.0,Express,Yes,5,Venmo,Quarterly,4,388,High,Tier 3,4. Low Engagement
1279,28,Male,Clothing,98,Utah,Fall,2.8,Next Day Air,Yes,31,Venmo,Bi-Weekly,26,2548,Low,Tier 1,1. Core Loyal
1280,63,Male,Clothing,56,Maryland,Fall,3.7,Express,Yes,18,Debit Card,Annually,1,56,Medium,Tier 4,4. Low Engagement
1281,30,Male,Clothing,78,Georgia,Winter,4.4,2-Day Shipping,Yes,39,Venmo,Quarterly,4,312,High,Tier 3,3. Developing
1282,29,Male,Accessories,81,New Jersey,Spring,4.5,Store Pickup,Yes,8,Venmo,Bi-Weekly,26,2106,High,Tier 1,3. Developing
1283,24,Male,Clothing,68,New Hampshire,Winter,3.0,Free Shipping,Yes,20,Venmo,Monthly,12,816,Medium,Tier 2,3. Developing
1284,69,Male,Clothing,94,Oregon,Winter,3.9,2-Day Shipping,Yes,23,Debit Card,Quarterly,4,376,Medium,Tier 3,4. Low Engagement
1285,65,Male,Clothing,93,Arkansas,Spring,3.9,Express,Yes,38,PayPal,Bi-Weekly,26,2418,Medium,Tier 1,1. Core Loyal
1286,64,Male,Accessories,99,North Carolina,Fall,3.5,Next Day Air,Yes,45,Bank Transfer,Bi-Weekly,26,2574,Medium,Tier 1,1. Core Loyal
1287,40,Male,Accessories,49,West Virginia,Winter,4.9,Next Day Air,Yes,44,Debit Card,Bi-Weekly,26,1274,High,Tier 2,2. Established
1288,24,Male,Clothing,28,Utah,Winter,3.4,Standard,Yes,20,PayPal,Monthly,12,336,Medium,Tier 3,3. Developing
1289,66,Male,Accessories,93,South Dakota,Winter,4.1,Standard,Yes,34,PayPal,Bi-Weekly,26,2418,High,Tier 1,1. Core Loyal
1290,35,Male,Outerwear,24,New Hampshire,Fall,2.9,Next Day Air,Yes,10,PayPal,Weekly,52,1248,Low,Tier 2,3. Developing
1291,67,Male,Clothing,35,Maryland,Spring,3.4,Free Shipping,Yes,3,PayPal,Annually,1,35,Medium,Tier 4,4. Low Engagement
1292,69,Male,Footwear,68,South Dakota,Spring,3.2,2-Day Shipping,Yes,23,Debit Card,Bi-Weekly,26,1768,Medium,Tier 1,3. Developing
1293,26,Male,Accessories,61,Kentucky,Summer,,Free Shipping,Yes,42,Bank Transfer,Annually,1,61,Unknown,Tier 4,3. Developing
1294,23,Male,Clothing,74,Florida,Fall,4.1,Standard,Yes,30,Debit Card,Annually,1,74,High,Tier 4,3. Developing
1295,27,Male,Clothing,64,Texas,Summer,4.5,Standard,Yes,21,Cash,Quarterly,4,256,High,Tier 3,4. Low Engagement
1296,30,Male,Footwear,60,New Mexico,Fall,2.8,Standard,Yes,50,PayPal,Weekly,52,3120,Low,Tier 1,1. Core Loyal
1297,48,Male,Clothing,29,South Dakota,Spring,2.8,Express,Yes,16,Cash,Bi-Weekly,26,754,Low,Tier 2,3. Developing
1298,44,Male,Footwear,85,New Jersey,Summer,4.6,Standard,Yes,32,Venmo,Annually,1,85,High,Tier 4,3. Developing
1299,29,Male,Clothing,81,Indiana,Summer,3.0,Free Shipping,Yes,14,Bank Transfer,Bi-Weekly,26,2106,Medium,Tier 1,3. Developing
1300,29,Male,Accessories,23,Louisiana,Fall,3.6,2-Day Shipping,Yes,42,Venmo,Bi-Weekly,26,598,Medium,Tier 2,2. Established
1301,67,Male,Clothing,100,West Virginia,Spring,4.5,Next Day Air,Yes,47,Credit Card,Quarterly,4,400,High,Tier 3,3. Developing
1302,42,Male,Clothing,54,Maine,Fall,5.0,Express,Yes,21,Debit Card,Weekly,52,2808,High,Tier 1,3. Developing
1303,23,Male,Footwear,25,Idaho,Fall,2.9,Next Day Air,Yes,37,Credit Card,Monthly,12,300,Low,Tier 3,2. Established
1304,34,Male,Clothing,32,New York,Summer,3.1,Next Day Air,Yes,10,Credit Card,Annually,1,32,Medium,Tier 4,4. Low Engagement
1305,64,Male,Accessories,63,Montana,Spring,4.0,2-Day Shipping,Yes,18,PayPal,Quarterly,4,252,High,Tier 3,4. Low Engagement
1306,31,Male,Clothing,56,Mississippi,Spring,4.5,Express,Yes,2,PayPal,Quarterly,4,224,High,Tier 3,4. Low Engagement
1307,54,Male,Clothing,33,Alaska,Winter,4.5,Next Day Air,Yes,40,PayPal,Annually,1,33,High,Tier 4,3. Developing
1308,23,Male,Outerwear,32,Missouri,Summer,3.1,Express,Yes,43,PayPal,Annually,1,32,Medium,Tier 4,3. Developing
1309,59,Male,Clothing,38,Rhode Island,Summer,4.4,Next Day Air,Yes,14,Credit Card,Quarterly,4,152,High,Tier 4,4. Low Engagement
1310,32,Male,Clothing,21,Hawaii,Summer,4.7,Store Pickup,Yes,41,Cash,Quarterly,4,84,High,Tier 4,3. Developing
1311,43,Male,Clothing,59,South Carolina,Winter,3.1,Store Pickup,Yes,38,Credit Card,Quarterly,4,236,Medium,Tier 3,3. Developing
1312,32,Male,Footwear,87,Tennessee,Fall,4.2,Express,Yes,12,Venmo,Annually,1,87,High,Tier 4,4. Low Engagement
1313,66,Male,Clothing,79,Missouri,Winter,3.0,Store Pickup,Yes,19,Bank Transfer,Monthly,12,948,Medium,Tier 2,3. Developing
1314,70,Male,Footwear,28,Missouri,Summer,,Free Shipping,Yes,23,Credit Card,Bi-Weekly,26,728,Unknown,Tier 2,3. Developing
1315,42,Male,Footwear,67,Missouri,Summer,3.4,Free Shipping,Yes,49,Debit Card,Annually,1,67,Medium,Tier 4,3. Developing
1316,56,Male,Clothing,75,Mississippi,Spring,4.2,2-Day Shipping,Yes,29,Debit Card,Quarterly,4,300,High,Tier 3,3. Developing
1317,28,Male,Accessories,32,Arkansas,Spring,4.6,Standard,Yes,14,Debit Card,Bi-Weekly,26,832,High,Tier 2,3. Developing
1318,28,Male,Clothing,43,Kentucky,Spring,2.8,Free Shipping,Yes,19,Cash,Monthly,12,516,Low,Tier 3,3. Developing
1319,52,Male,Clothing,93,Connecticut,Spring,2.7,Express,Yes,19,Credit Card,Bi-Weekly,26,2418,Low,Tier 1,3. Developing
1320,65,Male,Accessories,24,Oklahoma,Spring,4.0,Standard,Yes,48,Bank Transfer,Weekly,52,1248,High,Tier 2,2. Established
1321,56,Male,Accessories,31,California,Fall,3.1,Free Shipping,Yes,19,Debit Card,Annually,1,31,Medium,Tier 4,4. Low Engagement
1322,59,Male,Clothing,84,Missouri,Winter,3.7,Express,Yes,45,Bank Transfer,Quarterly,4,336,Medium,Tier 3,3. Developing
1323,23,Male,Clothing,74,Washington,Winter,4.0,Next Day Air,Yes,17,Bank Transfer,Quarterly,4,296,High,Tier 3,4. Low Engagement
1324,58,Male,Clothing,62,New York,Spring,4.6,Standard,Yes,15,Debit Card,Quarterly,4,248,High,Tier 3,4. Low Engagement
1325,39,Male,Accessories,77,Indiana,Summer,3.8,Free Shipping,Yes,11,Credit Card,Bi-Weekly,26,2002,Medium,Tier 1,3. Developing
1326,28,Male,Accessories,73,Oregon,Summer,3.5,Express,Yes,1,Cash,Monthly,12,876,Medium,Tier 2,3. Developing
1327,40,Male,Footwear,50,Texas,Spring,,Free Shipping,Yes,17,Cash,Monthly,12,600,Unknown,Tier 2,3. Developing
1328,52,Male,Outerwear,40,Florida,Winter,2.8,Standard,Yes,37,Cash,Weekly,52,2080,Low,Tier 1,1. Core Loyal
1329,37,Male,Clothing,97,Rhode Island,Winter,3.7,Standard,Yes,40,Bank Transfer,Weekly,52,5044,Medium,Tier 1,1. Core Loyal
1330,70,Male,Accessories,63,Texas,Fall,3.3,Express,Yes,50,PayPal,Quarterly,4,252,Medium,Tier 3,3. Developing
1331,30,Male,Accessories,65,Vermont,Fall,2.9,Standard,Yes,20,PayPal,Bi-Weekly,26,1690,Low,Tier 1,3. Developing
1332,38,Male,Clothing,91,Maryland,Spring,3.2,Standard,Yes,8,PayPal,Bi-Weekly,26,2366,Medium,Tier 1,3. Developing
1333,66,Male,Clothing,60,Alaska,Spring,4.3,Store Pickup,Yes,16,Bank Transfer,Quarterly,4,240,High,Tier 3,4. Low Engagement
1334,29,Male,Clothing,69,Idaho,Winter,2.7,Next Day Air,Yes,9,Bank Transfer,Quarterly,4,276,Low,Tier 3,4. Low Engagement
1335,46,Male,Outerwear,52,West Virginia,Spring,,Store Pickup,Yes,12,Venmo,Monthly,12,624,Unknown,Tier 2,3. Developing
1336,56,Male,Footwear,49,Nevada,Fall,4.8,2-Day Shipping,Yes,26,Credit Card,Weekly,52,2548,High,Tier 1,1. Core Loyal
1337,23,Male,Footwear,85,Oregon,Spring,4.8,Store Pickup,Yes,44,Debit Card,Bi-Weekly,26,2210,High,Tier 1,1. Core Loyal
1338,37,Male,Clothing,86,Tennessee,Spring,3.4,Express,Yes,19,Credit Card,Bi-Weekly,26,2236,Medium,Tier 1,3. Developing
1339,56,Male,Accessories,51,Alabama,Winter,2.6,Standard,Yes,43,PayPal,Bi-Weekly,26,1326,Low,Tier 2,2. Established
1340,36,Male,Accessories,56,Indiana,Winter,5.0,Next Day Air,Yes,5,Bank Transfer,Quarterly,4,224,High,Tier 3,4. Low Engagement
1341,40,Male,Accessories,72,Idaho,Fall,4.4,Next Day Air,Yes,5,Debit Card,Quarterly,4,288,High,Tier 3,4. Low Engagement
1342,26,Male,Clothing,27,Rhode Island,Fall,,Standard,Yes,31,Bank Transfer,Quarterly,4,108,Unknown,Tier 4,3. Developing
1343,57,Male,Accessories,43,Arizona,Summer,3.4,2-Day Shipping,Yes,11,Bank Transfer,Monthly,12,516,Medium,Tier 3,3. Developing
1344,68,Male,Footwear,56,Florida,Spring,3.4,Standard,Yes,34,Bank Transfer,Monthly,12,672,Medium,Tier 2,2. Established
1345,56,Male,Clothing,37,New York,Fall,4.9,Next Day Air,Yes,14,Cash,Annually,1,37,High,Tier 4,4. Low Engagement
1346,40,Male,Clothing,21,Nebraska,Fall,3.6,Standard,Yes,42,Venmo,Weekly,52,1092,Medium,Tier 2,2. Established
1347,44,Male,Clothing,91,Mississippi,Winter,3.0,Free Shipping,Yes,15,Venmo,Bi-Weekly,26,2366,Medium,Tier 1,3. Developing
1348,44,Male,Clothing,95,Vermont,Summer,3.9,2-Day Shipping,Yes,47,Bank Transfer,Monthly,12,1140,Medium,Tier 2,2. Established
1349,19,Male,Accessories,54,Nebraska,Spring,3.2,Standard,Yes,23,Credit Card,Bi-Weekly,26,1404,Medium,Tier 2,3. Developing
1350,21,Male,Clothing,36,South Carolina,Spring,3.2,Next Day Air,Yes,23,Cash,Bi-Weekly,26,936,Medium,Tier 2,3. Developing
1351,31,Male,Accessories,71,Delaware,Fall,4.3,Next Day Air,Yes,1,Cash,Quarterly,4,284,High,Tier 3,4. Low Engagement
1352,30,Male,Outerwear,31,Vermont,Summer,2.8,2-Day Shipping,Yes,28,Bank Transfer,Quarterly,4,124,Low,Tier 4,3. Developing
1353,65,Male,Accessories,89,Indiana,Spring,4.5,Next Day Air,Yes,37,Credit Card,Bi-Weekly,26,2314,High,Tier 1,1. Core Loyal
1354,39,Male,Clothing,83,Oregon,Winter,4.1,Next Day Air,Yes,4,Cash,Quarterly,4,332,High,Tier 3,4. Low Engagement
1355,64,Male,Accessories,42,Maryland,Spring,3.6,2-Day Shipping,Yes,21,Bank Transfer,Quarterly,4,168,Medium,Tier 4,4. Low Engagement
1356,59,Male,Clothing,91,Florida,Summer,3.0,2-Day Shipping,Yes,50,PayPal,Bi-Weekly,26,2366,Medium,Tier 1,1. Core Loyal
1357,49,Male,Outerwear,61,Indiana,Spring,4.0,Free Shipping,Yes,34,Bank Transfer,Annually,1,61,High,Tier 4,3. Developing
1358,24,Male,Accessories,66,Texas,Summer,3.5,Next Day Air,Yes,20,Cash,Quarterly,4,264,Medium,Tier 3,4. Low Engagement
1359,19,Male,Accessories,22,Nebraska,Spring,2.5,Store Pickup,Yes,25,Venmo,Quarterly,4,88,Low,Tier 4,3. Developing
1360,27,Male,Clothing,68,North Carolina,Winter,4.3,Store Pickup,Yes,26,Bank Transfer,Bi-Weekly,26,1768,High,Tier 1,1. Core Loyal
1361,56,Male,Clothing,43,Alabama,Fall,2.8,Express,Yes,4,Bank Transfer,Annually,1,43,Low,Tier 4,4. Low Engagement
1362,49,Male,Clothing,32,Alabama,Fall,3.7,Next Day Air,Yes,39,Debit Card,Monthly,12,384,Medium,Tier 3,2. Established
1363,41,Male,Outerwear,46,Colorado,Fall,4.3,Express,Yes,29,Cash,Weekly,52,2392,High,Tier 1,1. Core Loyal
1364,36,Male,Clothing,90,Wisconsin,Summer,4.0,Express,Yes,47,PayPal,Quarterly,4,360,High,Tier 3,3. Developing
1365,68,Male,Accessories,75,Delaware,Fall,4.7,Express,Yes,5,Cash,Quarterly,4,300,High,Tier 3,4. Low Engagement
1366,28,Male,Accessories,69,Indiana,Winter,4.5,Store Pickup,Yes,18,Bank Transfer,Bi-Weekly,26,1794,High,Tier 1,3. Developing
1367,45,Male,Accessories,40,Iowa,Fall,3.1,Free Shipping,Yes,10,Credit Card,Bi-Weekly,26,1040,Medium,Tier 2,3. Developing
1368,60,Male,Accessories,63,Iowa,Fall,3.8,Express,Yes,25,Cash,Quarterly,4,252,Medium,Tier 3,3. Developing
1369,21,Male,Clothing,36,Wisconsin,Summer,4.9,Express,Yes,2,Cash,Weekly,52,1872,High,Tier 1,3. Developing
1370,32,Male,Footwear,75,Iowa,Winter,3.2,Standard,Yes,48,Venmo,Bi-Weekly,26,1950,Medium,Tier 1,1. Core Loyal
1371,27,Male,Accessories,67,Montana,Summer,,2-Day Shipping,Yes,41,Bank Transfer,Quarterly,4,268,Unknown,Tier 3,3. Developing
1372,40,Male,Clothing,64,Mississippi,Spring,2.8,Store Pickup,Yes,42,Credit Card,Monthly,12,768,Low,Tier 2,2. Established
1373,64,Male,Clothing,61,Michigan,Fall,4.0,2-Day Shipping,Yes,44,PayPal,Bi-Weekly,26,1586,High,Tier 2,2. Established
1374,18,Male,Accessories,40,Virginia,Winter,2.6,Store Pickup,Yes,6,Cash,Quarterly,4,160,Low,Tier 4,4. Low Engagement
1375,22,Male,Accessories,97,New York,Fall,2.7,Free Shipping,Yes,5,Bank Transfer,Quarterly,4,388,Low,Tier 3,4. Low Engagement
1376,42,Male,Footwear,31,Maine,Spring,4.1,2-Day Shipping,Yes,8,Credit Card,Annually,1,31,High,Tier 4,4. Low Engagement
1377,57,Male,Footwear,65,New Jersey,Spring,5.0,Free Shipping,Yes,24,PayPal,Annually,1,65,High,Tier 4,4. Low Engagement
1378,33,Male,Accessories,54,Maryland,Spring,3.0,Next Day Air,Yes,42,Venmo,Monthly,12,648,Medium,Tier 2,2. Established
1379,37,Male,Outerwear,49,Kentucky,Fall,3.6,Free Shipping,Yes,24,Venmo,Weekly,52,2548,Medium,Tier 1,3. Developing
1380,21,Male,Clothing,64,Minnesota,Fall,2.8,2-Day Shipping,Yes,38,Venmo,Bi-Weekly,26,1664,Low,Tier 1,1. Core Loyal
1381,51,Male,Footwear,35,Massachusetts,Winter,4.6,Standard,Yes,41,Cash,Bi-Weekly,26,910,High,Tier 2,2. Established
1382,30,Male,Footwear,86,Illinois,Winter,2.9,Standard,Yes,48,Venmo,Quarterly,4,344,Low,Tier 3,3. Developing
1383,68,Male,Outerwear,55,Michigan,Winter,4.8,Express,Yes,16,Bank Transfer,Quarterly,4,220,High,Tier 3,4. Low Engagement
1384,36,Male,Accessories,58,Wisconsin,Spring,3.3,Express,Yes,4,Venmo,Monthly,12,696,Medium,Tier 2,3. Developing
1385,46,Male,Footwear,96,Alaska,Fall,4.6,Standard,Yes,8,Bank Transfer,Weekly,52,4992,High,Tier 1,3. Developing
1386,41,Male,Accessories,64,Mississippi,Fall,2.6,Store Pickup,Yes,1,Bank Transfer,Bi-Weekly,26,1664,Low,Tier 1,3. Developing
1387,68,Male,Outerwear,56,Oregon,Fall,4.0,Next Day Air,Yes,4,Debit Card,Quarterly,4,224,High,Tier 3,4. Low Engagement
1388,21,Male,Clothing,85,Maryland,Winter,3.8,Standard,Yes,20,Credit Card,Monthly,12,1020,Medium,Tier 2,3. Developing
1389,62,Male,Clothing,23,Arkansas,Spring,3.9,Express,Yes,40,Cash,Quarterly,4,92,Medium,Tier 4,3. Developing
1390,59,Male,Accessories,72,Illinois,Fall,2.6,Store Pickup,Yes,8,Debit Card,Bi-Weekly,26,1872,Low,Tier 1,3. Developing
1391,25,Male,Accessories,38,Arkansas,Summer,4.3,Standard,Yes,42,Debit Card,Weekly,52,1976,High,Tier 1,1. Core Loyal
1392,53,Male,Clothing,29,Mississippi,Winter,3.6,Express,Yes,38,Credit Card,Annually,1,29,Medium,Tier 4,3. Developing
1393,31,Male,Accessories,46,Arkansas,Spring,4.2,Express,Yes,34,Venmo,Quarterly,4,184,High,Tier 4,3. Developing
1394,46,Male,Accessories,58,Idaho,Spring,3.9,Express,Yes,14,PayPal,Bi-Weekly,26,1508,Medium,Tier 2,3. Developing
1395,26,Male,Outerwear,43,Iowa,Fall,4.7,Next Day Air,Yes,39,Cash,Weekly,52,2236,High,Tier 1,1. Core Loyal
1396,47,Male,Accessories,32,West Virginia,Spring,2.8,Next Day Air,Yes,40,PayPal,Bi-Weekly,26,832,Low,Tier 2,2. Established
1397,37,Male,Clothing,30,Wisconsin,Winter,3.0,Next Day Air,Yes,49,Debit Card,Monthly,12,360,Medium,Tier 3,2. Established
1398,55,Male,Accessories,67,Massachusetts,Summer,4.7,Store Pickup,Yes,33,PayPal,Annually,1,67,High,Tier 4,3. Developing
1399,30,Male,Clothing,45,Texas,Summer,2.5,Free Shipping,Yes,25,Credit Card,Weekly,52,2340,Low,Tier 1,1. Core Loyal
1400,19,Male,Accessories,81,Nebraska,Winter,3.1,Store Pickup,Yes,48,Venmo,Annually,1,81,Medium,Tier 4,3. Developing
